#	3	21062019
# IP CIDR	IP range	CtryWhoCode	ASN	Uncert	Latitude	Longitude	WhoCntry	Org
# Begin IPv6 private address space
2620:c:e000::/48	2620:c:e000::-2620:c:e000:ffff:ffff:ffff:ffff:ffff	0xe9000204	395629	70.0	41.852780	-73.922220	us	Anderson School
2620:ce:4000::/48	2620:ce:4000::-2620:ce:4000:ffff:ffff:ffff:ffff:ffff	0xe9000991	394099	70.0	43.303310	-91.785710	us	Decorah MetroNet
2620:ce::/48	2620:ce::-2620:ce:0:ffff:ffff:ffff:ffff:ffff	0xe9000aa4	0	70.0	41.671760	-72.949270	us	ESPN
2620:ce:8000::/48	2620:ce:8000::-2620:ce:8000:ffff:ffff:ffff:ffff:ffff	0xe90009d7	14738	70.0	48.119140	-96.181150	us	Digi-Key Corporation
2620:ce:c000::/48	2620:ce:c000::-2620:ce:c000:ffff:ffff:ffff:ffff:ffff	0xe90003cd	0	70.0	40.903990	-74.118480	us	Bio-Reference Laboratories
2620:cf:4000::/48	2620:cf:4000::-2620:cf:4000:ffff:ffff:ffff:ffff:ffff	0xe9001ca4	18877	70.0	40.714270	-74.005970	us	Sailthru
2620:cf:8000::/48	2620:cf:8000::-2620:cf:8000:ffff:ffff:ffff:ffff:ffff	0xe900192b	53943	70.0	42.033360	-88.083410	us	Paylocity Corporation
2620:cf:c000::/44	2620:cf:c000::-2620:cf:c00f:ffff:ffff:ffff:ffff:ffff	0xe90019d6	394243	70.0	33.919180	-118.416470	us	Prodege LLC
2620:d0:4000::/48	2620:d0:4000::-2620:d0:4000:ffff:ffff:ffff:ffff:ffff	0xe900207b	54061	70.0	39.745950	-75.546590	us	The Bancorp Incorporated
2620:d0::/48	2620:d0::-2620:d0:0:ffff:ffff:ffff:ffff:ffff	0xe9002614	6129	70.0	40.714270	-74.005970	us	xaxis
2620:d0:8000::/48	2620:d0:8000::-2620:d0:8000:ffff:ffff:ffff:ffff:ffff	0xe900167a	0	70.0	39.755540	-105.221100	us	National Renewable Energy Laboratory
2620:d0:c000::/48	2620:d0:c000::-2620:d0:c000:ffff:ffff:ffff:ffff:ffff	0xe9000286	393915	70.0	47.610380	-122.200680	us	AudienceScience Inc.
2620:d1:4000::/44	2620:d1:4000::-2620:d1:400f:ffff:ffff:ffff:ffff:ffff	0xe900236b	36324	70.0	36.852930	-75.977980	us	VOSTROM Holdings
2620:d1::/48	2620:d1::-2620:d1:0:ffff:ffff:ffff:ffff:ffff	0xe900116f	40738	70.0	36.174970	-115.137220	us	Ivenue.com Inc.
2620:d1:8000::/48	2620:d1:8000::-2620:d1:8000:ffff:ffff:ffff:ffff:ffff	0xe9000240	36726	70.0	41.499500	-81.695410	us	Arrow International Inc.
2620:d1:c000::/48	2620:d1:c000::-2620:d1:c000:ffff:ffff:ffff:ffff:ffff	0xe9002381	30677	70.0	39.185660	-78.163330	us	Valley Health System
2620:d:2000::/48	2620:d:2000::-2620:d:2000:ffff:ffff:ffff:ffff:ffff	0xe90023a4	23081	70.0	32.428480	-90.132310	us	Venture Technologies
2620:d2:4000::/48	2620:d2:4000::-2620:d2:4000:ffff:ffff:ffff:ffff:ffff	0xe9000bf5	27015	70.0	42.447320	-71.224500	us	FRESENIUS MEDICAL CARE HOLDINGS
2620:d2::/48	2620:d2::-2620:d2:0:ffff:ffff:ffff:ffff:ffff	0xe9000d7e	25631	70.0	38.895110	-77.036370	us	Gallaudet University
2620:d2:c000::/48	2620:d2:c000::-2620:d2:c000:ffff:ffff:ffff:ffff:ffff	0x27001814	29862	70.0	43.700110	-79.416300	ca	Ontario Financing Authority
2620:d3:4000::/48	2620:d3:4000::-2620:d3:4000:ffff:ffff:ffff:ffff:ffff	0xe90018f4	53361	70.0	33.414770	-111.909310	us	Packet Forensics
2620:d3:8000::/48	2620:d3:8000::-2620:d3:8000:ffff:ffff:ffff:ffff:ffff	0xe900014a	54536	70.0	37.469450	-105.870020	us	Adams State College
2620:d3:c000::/48	2620:d3:c000::-2620:d3:c000:ffff:ffff:ffff:ffff:ffff	0xe9000259	32874	70.0	41.887530	-88.305350	us	Association Technologies
2620:d:4000::/48	2620:d:4000::-2620:d:4000:ffff:ffff:ffff:ffff:ffff	0xe9000da4	0	70.0	41.523640	-90.577640	us	Genesis Health System
2620:d4:4000::/48	2620:d4:4000::-2620:d4:4000:ffff:ffff:ffff:ffff:ffff	0xe90020ba	393805	70.0	33.749000	-84.387980	us	The Salvation Army
2620:d4::/48	2620:d4::-2620:d4:0:ffff:ffff:ffff:ffff:ffff	0xe9000b6c	6377	70.0	44.052070	-123.086750	us	Eugene School District 4J
2620:d::/48	2620:d::-2620:d:0:ffff:ffff:ffff:ffff:ffff	0xe9000902	36297	70.0	40.233840	-111.658530	us	DHI Computing Service
2620:d4:8000::/48	2620:d4:8000::-2620:d4:8000:ffff:ffff:ffff:ffff:ffff	0xe9000bde	27250	70.0	34.366500	-89.519250	us	FNC INC
2620:d5:4000::/48	2620:d5:4000::-2620:d5:4000:ffff:ffff:ffff:ffff:ffff	0xe9001713	14228	70.0	39.006220	-77.428600	us	New Dulcina Agridata LLC
2620:d5::/48	2620:d5::-2620:d5:0:ffff:ffff:ffff:ffff:ffff	0xe90022bc	11546	70.0	41.258610	-95.937790	us	University of Nebraska at Omaha
2620:d5:8000::/48	2620:d5:8000::-2620:d5:8000:ffff:ffff:ffff:ffff:ffff	0xe9002112	46893	70.0	41.130600	-85.128860	us	TransWorks
2620:d5:c000::/48	2620:d5:c000::-2620:d5:c000:ffff:ffff:ffff:ffff:ffff	0xe9001675	394321	70.0	46.826660	-100.889580	us	National Information Solutions Cooperative
2620:d:6000::/48	2620:d:6000::-2620:d:6000:ffff:ffff:ffff:ffff:ffff	0xe9000f7c	36080	70.0	37.774930	-122.419420	us	IFWE INC
2620:d6:4000::/48	2620:d6:4000::-2620:d6:4000:ffff:ffff:ffff:ffff:ffff	0xe90010ca	30076	70.0	47.659660	-117.429080	us	Inland Northwest Health Services
2620:d6::/48	2620:d6::-2620:d6:0:ffff:ffff:ffff:ffff:ffff	0xe9001a08	40620	70.0	37.485220	-122.236350	us	QIAGEN Redwood City
2620:d6:8000::/48	2620:d6:8000::-2620:d6:8000:ffff:ffff:ffff:ffff:ffff	0xe9001a2f	54465	70.0	32.715330	-117.157260	us	QuickPlay Media Inc.
2620:d6:c000::/48	2620:d6:c000::-2620:d6:c000:ffff:ffff:ffff:ffff:ffff	0xe90020e9	63365	70.0	33.919180	-118.416470	us	Time Warner Cable Sports Inc
2620:d7:4000::/48	2620:d7:4000::-2620:d7:4000:ffff:ffff:ffff:ffff:ffff	0x27001e8c	0	70.0	53.516840	-113.318700	ca	Strathcona County
2620:d7::/48	2620:d7::-2620:d7:0:ffff:ffff:ffff:ffff:ffff	0xe9001834	0	70.0	37.520210	-122.275800	us	Oracle Corporation
2620:d7:8000::/48	2620:d7:8000::-2620:d7:8000:ffff:ffff:ffff:ffff:ffff	0xe9000f05	46568	70.0	43.666630	-92.974640	us	Hormel Foods Corporation
2620:d7:c000::/48	2620:d7:c000::-2620:d7:c000:ffff:ffff:ffff:ffff:ffff	0xe9001eb6	7922	70.0	39.140450	-121.616910	us	Superior Court of California
2620:d8:4000::/48	2620:d8:4000::-2620:d8:4000:ffff:ffff:ffff:ffff:ffff	0xe90011ac	30605	70.0	36.928950	-93.927710	us	Jack Henry & Associates
2620:d8::/48	2620:d8::-2620:d8:0:ffff:ffff:ffff:ffff:ffff	0xe9001237	32148	70.0	47.530100	-122.032620	us	King County Library System
2620:d8:8000::/48	2620:d8:8000::-2620:d8:8000:ffff:ffff:ffff:ffff:ffff	0xe9000236	2900	70.0	33.414770	-111.909310	us	Arizona State University
2620:d8:c000::/48	2620:d8:c000::-2620:d8:c000:ffff:ffff:ffff:ffff:ffff	0xe9001032	11638	70.0	39.084000	-77.152760	us	IQ Solutions
2620:d9:4000::/48	2620:d9:4000::-2620:d9:4000:ffff:ffff:ffff:ffff:ffff	0xe9000976	394458	70.0	40.714270	-74.005970	us	Dataminr
2620:d9::/48	2620:d9::-2620:d9:0:ffff:ffff:ffff:ffff:ffff	0xe9001e05	46968	70.0	38.254240	-85.759410	us	Southern Baptist Theological Seminary
2620:d9:8000::/48	2620:d9:8000::-2620:d9:8000:ffff:ffff:ffff:ffff:ffff	0xe9000a1f	209	70.0	41.600540	-93.609110	us	Drake University
2620:d:a000::/48	2620:d:a000::-2620:d:a000:ffff:ffff:ffff:ffff:ffff	0xe9000eb3	33163	70.0	39.952340	-75.163790	us	Health Partners of Philadelphia
2620:da:4000::/48	2620:da:4000::-2620:da:4000:ffff:ffff:ffff:ffff:ffff	0xe90025be	393945	70.0	36.033120	-86.782780	us	enfoPoint
2620:da::/48	2620:da::-2620:da:0:ffff:ffff:ffff:ffff:ffff	0xe90020d0	23177	70.0	35.149530	-90.048980	us	Thomas & Betts Corporation
2620:da:c000::/48	2620:da:c000::-2620:da:c000:ffff:ffff:ffff:ffff:ffff	0xe9001de5	394303	70.0	32.715330	-117.157260	us	Solekai
2620:db:4000::/48	2620:db:4000::-2620:db:4000:ffff:ffff:ffff:ffff:ffff	0x27000658	0	70.0	45.411170	-75.698120	ca	Canada Council for the Arts
2620:db:8000::/48	2620:db:8000::-2620:db:8000:ffff:ffff:ffff:ffff:ffff	0xe9000264	16662	70.0	39.745950	-75.546590	us	AstraZeneca Pharmaceuticals LP
2620:d:c000::/48	2620:d:c000::-2620:d:c000:ffff:ffff:ffff:ffff:ffff	0xe9000c28	0	70.0	38.846220	-77.306370	us	Fairfax County NCR
2620:dc:4000::/40	2620:dc:4000::-2620:dc:40ff:ffff:ffff:ffff:ffff:ffff	0xe900143a	22023	70.0	37.441880	-122.143020	us	Machine Zone
2620:dc::/48	2620:dc::-2620:dc:0:ffff:ffff:ffff:ffff:ffff	0xe9001cc4	14518	70.0	32.847270	-117.274200	us	Sanford Burnham Prebys Medical Discovery Institute
2620:dc:8000::/48	2620:dc:8000::-2620:dc:8000:ffff:ffff:ffff:ffff:ffff	0x27001812	54070	70.0	43.700110	-79.416300	ca	Ontario College of Art & Design University
2620:dc:8::/48	2620:dc:8::-2620:dc:8:ffff:ffff:ffff:ffff:ffff	0xe9001cc4	14518	70.0	28.538340	-81.379240	us	Sanford Burnham Prebys Medical Discovery Institute
2620:dc:c000::/48	2620:dc:c000::-2620:dc:c000:ffff:ffff:ffff:ffff:ffff	0xe900076e	27009	70.0	36.866340	-119.620690	us	Clovis Unified School District
2620:dd:4000::/48	2620:dd:4000::-2620:dd:4000:ffff:ffff:ffff:ffff:ffff	0xe9001370	46115	70.0	43.303310	-91.785710	us	Luther College
2620:dd::/48	2620:dd::-2620:dd:0:ffff:ffff:ffff:ffff:ffff	0x27000db3	26677	70.0	44.400110	-79.666340	ca	Georgian College of Applied Arts & Technology
2620:dd:8000::/48	2620:dd:8000::-2620:dd:8000:ffff:ffff:ffff:ffff:ffff	0xe9000f83	27437	70.0	37.774930	-122.419420	us	IGN Entertainment
2620:dd:c000::/48	2620:dd:c000::-2620:dd:c000:ffff:ffff:ffff:ffff:ffff	0xe900011a	394490	70.0	47.925260	-97.032850	us	Aatrix Software
2620:d:e000::/48	2620:d:e000::-2620:d:e000:ffff:ffff:ffff:ffff:ffff	0xe90016bf	395661	70.0	40.257200	-75.726300	us	NetPrivateer LLC
2620:de:4000::/48	2620:de:4000::-2620:de:4000:ffff:ffff:ffff:ffff:ffff	0xe9000060	63424	70.0	44.272620	-121.173920	us	ADVANTAGE DENTAL CLINICS
2620:de::/48	2620:de::-2620:de:0:ffff:ffff:ffff:ffff:ffff	0xe9001d51	0	70.0	34.769800	-84.970220	us	Shaw Industries Group
2620:de:8000::/48	2620:de:8000::-2620:de:8000:ffff:ffff:ffff:ffff:ffff	0xe90019b4	35969	70.0	38.980670	-77.100260	us	Precision Computer Works
2620:df:4000::/44	2620:df:4000::-2620:df:400f:ffff:ffff:ffff:ffff:ffff	0xe9002399	53766	70.0	37.386050	-122.083850	us	VeloCloud Networks
2620:df::/48	2620:df::-2620:df:0:ffff:ffff:ffff:ffff:ffff	0xe9001741	16563	70.0	41.850030	-87.650050	us	Nexum
2620:df:8000::/48	2620:df:8000::-2620:df:8000:ffff:ffff:ffff:ffff:ffff	0xe9000645	30679	70.0	34.055290	-117.752280	us	California State Polytechnic University - Pomona
2620:df:c000::/48	2620:df:c000::-2620:df:c000:ffff:ffff:ffff:ffff:ffff	0xe900174e	46842	70.0	29.763280	-95.363270	us	Noble Energy Inc.
2620:e0:4000::/48	2620:e0:4000::-2620:e0:4000:ffff:ffff:ffff:ffff:ffff	0xe9000177	394088	70.0	40.585260	-105.084420	us	Agriculture Research Service
2620:e0::/48	2620:e0::-2620:e0:0:ffff:ffff:ffff:ffff:ffff	0xe9001cf3	14954	70.0	47.606210	-122.332070	us	Seattle Cancer Care Alliance
2620:e0:8000::/48	2620:e0:8000::-2620:e0:8000:ffff:ffff:ffff:ffff:ffff	0xe90011be	2386	70.0	33.520660	-86.802490	us	Jefferson County Commission
2620:e0:c000::/48	2620:e0:c000::-2620:e0:c000:ffff:ffff:ffff:ffff:ffff	0xe9001700	17116	70.0	40.714270	-74.005970	us	Network Operations Center
2620:e1:4000::/48	2620:e1:4000::-2620:e1:4000:ffff:ffff:ffff:ffff:ffff	0xe90009d2	394574	70.0	37.774930	-122.419420	us	Dialpad
2620:e1::/48	2620:e1::-2620:e1:0:ffff:ffff:ffff:ffff:ffff	0xe9000753	0	70.0	31.322400	-92.434300	us	Cleco Corporation
2620:e1:8000::/48	2620:e1:8000::-2620:e1:8000:ffff:ffff:ffff:ffff:ffff	0xe90001fe	54207	70.0	39.518600	-104.761360	us	Anaglyph Consulting
2620:e1:c000::/48	2620:e1:c000::-2620:e1:c000:ffff:ffff:ffff:ffff:ffff	0xef000cee	13790	70.0	Road Town	18.416670	vg	Fusion Media Limited
2620:e:2000::/48	2620:e:2000::-2620:e:2000:ffff:ffff:ffff:ffff:ffff	0xe900109f	0	70.0	33.919180	-118.416470	us	Infineon technologies Americas Corp
2620:e2:4000::/48	2620:e2:4000::-2620:e2:4000:ffff:ffff:ffff:ffff:ffff	0xe9001567	64230	70.0	42.283080	-87.953130	us	Motherboard Express Company
2620:e2::/48	2620:e2::-2620:e2:0:ffff:ffff:ffff:ffff:ffff	0xe9000e9d	26131	70.0	43.038900	-87.906470	us	Harley-Davidson
2620:e2:8000::/48	2620:e2:8000::-2620:e2:8000:ffff:ffff:ffff:ffff:ffff	0xe900210a	54609	70.0	33.669460	-117.823110	us	Trace3
2620:e2:c000::/48	2620:e2:c000::-2620:e2:c000:ffff:ffff:ffff:ffff:ffff	0xe90018fe	36131	70.0	37.441880	-122.143020	us	PageBites
2620:e3:4000::/48	2620:e3:4000::-2620:e3:4000:ffff:ffff:ffff:ffff:ffff	0xe9002455	55082	70.0	25.774270	-80.193660	us	WINK Streaming LLC
2620:e3::/48	2620:e3::-2620:e3:0:ffff:ffff:ffff:ffff:ffff	0xe900151e	0	70.0	40.714270	-74.005970	us	Minerals Technologies Inc.
2620:e3:8000::/48	2620:e3:8000::-2620:e3:8000:ffff:ffff:ffff:ffff:ffff	0xe90022d9	12039005	70.0	32.948180	-96.729720	us	University of Texas at Dallas
2620:e3:c000::/48	2620:e3:c000::-2620:e3:c000:ffff:ffff:ffff:ffff:ffff	0xe9001303	26905	70.0	41.316490	-73.093160	us	LifeCare Inc.
2620:e:4000::/48	2620:e:4000::-2620:e:4000:ffff:ffff:ffff:ffff:ffff	0xe9000129	0	70.0	27.947520	-82.458430	us	Accelerated Concepts
2620:e4:4000::/48	2620:e4:4000::-2620:e4:4000:ffff:ffff:ffff:ffff:ffff	0xe9000640	394725	70.0	37.654660	-122.407750	us	Calico Life Sciences LLC
2620:e4::/48	2620:e4::-2620:e4:0:ffff:ffff:ffff:ffff:ffff	0xe9000712	17365	70.0	36.747730	-119.772370	us	City of Fresno
2620:e::/48	2620:e::-2620:e:0:ffff:ffff:ffff:ffff:ffff	0xe9001371	20125	70.0	44.944410	-93.093270	us	Luther Seminary
2620:e4:8000::/48	2620:e4:8000::-2620:e4:8000:ffff:ffff:ffff:ffff:ffff	0xe90017a1	16946	70.0	34.052230	-118.243680	us	OBLONG INDUSTRIES
2620:e4:c000::/48	2620:e4:c000::-2620:e4:c000:ffff:ffff:ffff:ffff:ffff	0xe90006bf	63276	70.0	44.475880	-73.212070	us	Champlain College
2620:e5:4000::/48	2620:e5:4000::-2620:e5:4000:ffff:ffff:ffff:ffff:ffff	0xe9001309	394637	70.0	38.254240	-85.759410	us	LightChange Technologies
2620:e5::/48	2620:e5::-2620:e5:0:ffff:ffff:ffff:ffff:ffff	0xe9001483	0	70.0	41.519220	-81.457900	us	Materion Corporation
2620:e5:8000::/48	2620:e5:8000::-2620:e5:8000:ffff:ffff:ffff:ffff:ffff	0xe9000500	22912	70.0	29.763280	-95.363270	us	CITGO PETROLEUM
2620:e5:c000::/48	2620:e5:c000::-2620:e5:c000:ffff:ffff:ffff:ffff:ffff	0xe900065f	0	70.0	28.405840	-80.604770	us	Canaveral Port Authority
2620:e:6000::/48	2620:e:6000::-2620:e:6000:ffff:ffff:ffff:ffff:ffff	0xe90024bf	0	70.0	35.467560	-97.516430	us	Western Heights Public Schools
2620:e6:4000::/48	2620:e6:4000::-2620:e6:4000:ffff:ffff:ffff:ffff:ffff	0xe90017dd	14862	70.0	29.763280	-95.363270	us	Oceaneering International
2620:e6::/48	2620:e6::-2620:e6:0:ffff:ffff:ffff:ffff:ffff	0xe9001910	394275	70.0	47.610380	-122.200680	us	Parallels Inc
2620:e6:8000::/48	2620:e6:8000::-2620:e6:8000:ffff:ffff:ffff:ffff:ffff	0xe900053d	6999	70.0	40.014990	-105.270550	us	COLORADO SATELLITE BROADCASTING
2620:e6:c000::/48	2620:e6:c000::-2620:e6:c000:ffff:ffff:ffff:ffff:ffff	0xe9000140	18140	70.0	47.606210	-122.332070	us	Actapio
2620:e7:4000::/48	2620:e7:4000::-2620:e7:4000:ffff:ffff:ffff:ffff:ffff	0xe9000df8	0	70.0	47.606210	-122.332070	us	Google LLC
2620:e7::/48	2620:e7::-2620:e7:0:ffff:ffff:ffff:ffff:ffff	0xe9001b6f	0	70.0	39.466700	-87.413910	us	Rose-Hulman Institute of Technology
2620:e7:8000::/48	2620:e7:8000::-2620:e7:8000:ffff:ffff:ffff:ffff:ffff	0x27001c59	20139	70.0	43.578900	-79.658300	ca	SS&C Technologies Canada Corp.
2620:e7:c000::/48	2620:e7:c000::-2620:e7:c000:ffff:ffff:ffff:ffff:ffff	0xe9000df8	0	70.0	37.386050	-122.083850	us	Google LLC
2620:e:8000::/48	2620:e:8000::-2620:e:8000:ffff:ffff:ffff:ffff:ffff	0xe90020e5	0	70.0	40.857880	-74.425990	us	Tiffany and Company
2620:e8:4000::/48	2620:e8:4000::-2620:e8:4000:ffff:ffff:ffff:ffff:ffff	0xe900155e	46163	70.0	40.714270	-74.005970	us	Moody's Investors Service
2620:e8::/48	2620:e8::-2620:e8:0:ffff:ffff:ffff:ffff:ffff	0xe9002291	14183	70.0	34.746480	-92.289590	us	University of Arkansas at Little Rock
2620:e8:8000::/48	2620:e8:8000::-2620:e8:8000:ffff:ffff:ffff:ffff:ffff	0xe9002401	0	70.0	37.339390	-121.894960	us	Vocera Communications
2620:e8:c000::/48	2620:e8:c000::-2620:e8:c000:ffff:ffff:ffff:ffff:ffff	0xe9002522	394545	70.0	37.339390	-121.894960	us	Wrike
2620:e9:4000::/48	2620:e9:4000::-2620:e9:4000:ffff:ffff:ffff:ffff:ffff	0xe9002213	0	70.0	40.760780	-111.891050	us	Unified Fire Authority
2620:e9::/48	2620:e9::-2620:e9:0:ffff:ffff:ffff:ffff:ffff	0xe900122b	11286	70.0	41.499500	-81.695410	us	KeyBank National Association
2620:e9:8000::/48	2620:e9:8000::-2620:e9:8000:ffff:ffff:ffff:ffff:ffff	0xe900256e	10444	70.0	40.760780	-111.891050	us	ZB
2620:e9:c000::/48	2620:e9:c000::-2620:e9:c000:ffff:ffff:ffff:ffff:ffff	0xe90020a6	30558	70.0	41.499500	-81.695410	us	The Lincoln Electric Company
2620:e:a000::/48	2620:e:a000::-2620:e:a000:ffff:ffff:ffff:ffff:ffff	0xe900074b	393979	70.0	42.358430	-71.059770	us	ClearSky Data Inc
2620:ea:4000::/48	2620:ea:4000::-2620:ea:4000:ffff:ffff:ffff:ffff:ffff	0xe9001a26	394373	70.0	47.252880	-122.444290	us	Quentus Technologies
2620:ea::/44	2620:ea::-2620:ea:f:ffff:ffff:ffff:ffff:ffff	0xe9001563	30283	70.0	37.774930	-122.419420	us	Morrison & Foerster
2620:ea:8000::/48	2620:ea:8000::-2620:ea:8000:ffff:ffff:ffff:ffff:ffff	0xe90001fa	16439	70.0	38.895110	-77.036370	us	Amtrak
2620:eb:4000::/48	2620:eb:4000::-2620:eb:4000:ffff:ffff:ffff:ffff:ffff	0xe900240b	394247	70.0	38.685740	-121.082170	us	Voipia Networks Inc
2620:eb::/48	2620:eb::-2620:eb:0:ffff:ffff:ffff:ffff:ffff	0xe9001779	21718	70.0	45.523450	-122.676210	us	Northwest Natural Gas Company
2620:eb:8000::/48	2620:eb:8000::-2620:eb:8000:ffff:ffff:ffff:ffff:ffff	0xe900156f	35873	70.0	40.376900	-111.795760	us	Move Networks
2620:eb:c000::/48	2620:eb:c000::-2620:eb:c000:ffff:ffff:ffff:ffff:ffff	0xe9000c2d	394228	70.0	37.774930	-122.419420	us	Fandor
2620:e:c000::/48	2620:e:c000::-2620:e:c000:ffff:ffff:ffff:ffff:ffff	0xe9001dc2	0	70.0	39.359680	-111.586310	us	Snow College
2620:ec:4000::/48	2620:ec:4000::-2620:ec:4000:ffff:ffff:ffff:ffff:ffff	0xe9002055	13554	70.0	32.735690	-97.108070	us	Tenaska Power Services
2620:ec::/48	2620:ec::-2620:ec:0:ffff:ffff:ffff:ffff:ffff	0xe9001b43	0	70.0	27.336430	-82.530650	us	Ringling College of Art and Design
2620:ec:8000::/48	2620:ec:8000::-2620:ec:8000:ffff:ffff:ffff:ffff:ffff	0xe9000232	53807	70.0	37.368830	-122.036350	us	Ariba Inc
2620:ec:c000::/48	2620:ec:c000::-2620:ec:c000:ffff:ffff:ffff:ffff:ffff	0xe9000237	394683	70.0	35.385920	-94.398550	us	Arkansas Colleges of Health Education
2620:ed:4000::/48	2620:ed:4000::-2620:ed:4000:ffff:ffff:ffff:ffff:ffff	0x27001e4a	0	70.0	48.432940	-123.369300	ca	St. Michaels University School
2620:ed::/48	2620:ed::-2620:ed:0:ffff:ffff:ffff:ffff:ffff	0xe90003ba	0	70.0	37.974760	-87.555850	us	Berry Global Inc
2620:ed:8000::/48	2620:ed:8000::-2620:ed:8000:ffff:ffff:ffff:ffff:ffff	0xe9001615	0	70.0	36.198860	-115.117500	us	NNSA Information Assurance Response Center
2620:ed:c000::/48	2620:ed:c000::-2620:ed:c000:ffff:ffff:ffff:ffff:ffff	0xe90022d6	14209	70.0	35.045630	-85.309680	us	University of Tennessee at Chattanooga
2620:e:e000::/48	2620:e:e000::-2620:e:e000:ffff:ffff:ffff:ffff:ffff	0xe9001b80	0	70.0	38.627270	-90.197890	us	RubinBrown
2620:ee:4000::/48	2620:ee:4000::-2620:ee:4000:ffff:ffff:ffff:ffff:ffff	0xe900117a	0	70.0	42.331430	-83.045750	us	JACK Entertainment LLC
2620:ee::/48	2620:ee::-2620:ee:0:ffff:ffff:ffff:ffff:ffff	0xe9001a65	0	70.0	38.297140	-122.285530	us	READYTECH CORPORATION
2620:ee:8000::/48	2620:ee:8000::-2620:ee:8000:ffff:ffff:ffff:ffff:ffff	0xe90019b0	16881	70.0	38.881010	-77.104280	us	Prall
2620:ee:c000::/44	2620:ee:c000::-2620:ee:c00f:ffff:ffff:ffff:ffff:ffff	0xe9001d90	394706	70.0	43.141360	-95.144440	us	Sipmeeting
2620:ef:4000::/48	2620:ef:4000::-2620:ef:4000:ffff:ffff:ffff:ffff:ffff	0xe9001e08	394137	70.0	33.979180	-118.032840	us	Southern California University of Health Sciences
2620:ef:8000::/48	2620:ef:8000::-2620:ef:8000:ffff:ffff:ffff:ffff:ffff	0xe90001df	35977	70.0	47.606210	-122.332070	us	Amdocs Inc.
2620:ef:c000::/48	2620:ef:c000::-2620:ef:c000:ffff:ffff:ffff:ffff:ffff	0xe9002061	64233	70.0	26.271190	-80.270600	us	Teramundi
2620:f0:4000::/44	2620:f0:4000::-2620:f0:400f:ffff:ffff:ffff:ffff:ffff	0xe9000df5	394699	70.0	37.386050	-122.083850	us	Google Access LLC
2620:f0::/48	2620:f0::-2620:f0:0:ffff:ffff:ffff:ffff:ffff	0xe9001a80	10801	70.0	33.520660	-86.802490	us	REGIONS FINANCIAL CORPORATION
2620:f0:8000::/48	2620:f0:8000::-2620:f0:8000:ffff:ffff:ffff:ffff:ffff	0xe9002120	14931	70.0	41.763710	-72.685090	us	Travelers Property Casualty Corp.
2620:f0:c000::/44	2620:f0:c000::-2620:f0:c00f:ffff:ffff:ffff:ffff:ffff	0xe9000b7e	14148	70.0	42.033360	-87.883400	us	Ex Libris
2620:f1:4000::/48	2620:f1:4000::-2620:f1:4000:ffff:ffff:ffff:ffff:ffff	0x2700184e	53631	70.0	45.411170	-75.698120	ca	Ottawa Catholic School Board
2620:f1:8000::/48	2620:f1:8000::-2620:f1:8000:ffff:ffff:ffff:ffff:ffff	0xe9001468	46666	70.0	40.611060	-111.899940	us	MarketAxess Technologies
2620:f1:c000::/48	2620:f1:c000::-2620:f1:c000:ffff:ffff:ffff:ffff:ffff	0xe9002082	0	70.0	41.258610	-95.937790	us	The Catholic Archbishop of Omaha
2620:f:2000::/48	2620:f:2000::-2620:f:2000:ffff:ffff:ffff:ffff:ffff	0xe9002589	18733	70.0	39.084000	-77.152760	us	ZeniMax Media Incorporated
2620:f2::/48	2620:f2::-2620:f2:0:ffff:ffff:ffff:ffff:ffff	0x27001b7b	0	70.0	44.229760	-76.480980	ca	Royal Military College of Canada
2620:f2:8000::/48	2620:f2:8000::-2620:f2:8000:ffff:ffff:ffff:ffff:ffff	0xe900210d	27508	70.0	41.850030	-87.650050	us	TradeLink
2620:f2:c000::/48	2620:f2:c000::-2620:f2:c000:ffff:ffff:ffff:ffff:ffff	0xe90016f4	0	70.0	29.763280	-95.363270	us	Network Box USA
2620:f3:4000::/48	2620:f3:4000::-2620:f3:4000:ffff:ffff:ffff:ffff:ffff	0xe9001841	30263	70.0	42.224870	-121.781670	us	Oregon Tech
2620:f3::/48	2620:f3::-2620:f3:0:ffff:ffff:ffff:ffff:ffff	0xe90020d7	30286	70.0	37.354110	-121.955240	us	ThreatMetrix Inc.
2620:f3:8000::/48	2620:f3:8000::-2620:f3:8000:ffff:ffff:ffff:ffff:ffff	0xe900107a	29825	70.0	41.850030	-87.650050	us	Illinois Institute of Technology
2620:f3:c000::/48	2620:f3:c000::-2620:f3:c000:ffff:ffff:ffff:ffff:ffff	0xe9001221	30198	70.0	47.380930	-122.234840	us	Kent School District
2620:f::/44	2620:f::-2620:f:f:ffff:ffff:ffff:ffff:ffff	0xe9001657	3754	70.0	43.048120	-76.147420	us	NYSERNet
2620:f4:4000::/40	2620:f4:4000::-2620:f4:40ff:ffff:ffff:ffff:ffff:ffff	0xe90022d3	16430	70.0	31.327120	-89.290340	us	University of Southern Mississippi
2620:f4::/48	2620:f4::-2620:f4:0:ffff:ffff:ffff:ffff:ffff	0xe9000e1c	0	70.0	36.174970	-115.137220	us	Greenspun Corporation
2620:f4:8000::/48	2620:f4:8000::-2620:f4:8000:ffff:ffff:ffff:ffff:ffff	0x2700197c	54652	70.0	49.249660	-123.119340	ca	Plentyoffish Media Inc
